timestamp,volatility
2024-07-10 14:00:00,52.69519127377363
2024-07-10 15:00:00,52.78465645178359
2024-07-10 16:00:00,52.57693021720021
2024-07-10 17:00:00,52.57479546024319
2024-07-10 18:00:00,52.466281827947164
2024-07-10 19:00:00,52.46957636829917
2024-07-10 20:00:00,52.11564913078453
2024-07-10 21:00:00,52.14024325003903
2024-07-10 22:00:00,52.13800032241532
2024-07-10 23:00:00,52.138996224570064
2024-07-11 00:00:00,52.18678407501061
2024-07-11 01:00:00,52.180112278137436
2024-07-11 02:00:00,52.187568223895326
2024-07-11 03:00:00,52.43293982200673
2024-07-11 04:00:00,52.55085698457228
2024-07-11 05:00:00,52.60965784796588
2024-07-11 06:00:00,52.61271773340315
2024-07-11 07:00:00,52.63754350874531
2024-07-11 08:00:00,52.63755351501128
2024-07-11 09:00:00,52.651400343644035
2024-07-11 10:00:00,52.617276045468486
2024-07-11 11:00:00,52.621365184823404
2024-07-11 12:00:00,52.632812125931125
2024-07-11 13:00:00,52.6905372395961
2024-07-11 14:00:00,52.691079342539965
2024-07-11 15:00:00,52.67183924645092
2024-07-11 16:00:00,53.059010673949835
2024-07-11 17:00:00,53.126281846087046
2024-07-11 18:00:00,53.14628186372099
2024-07-11 19:00:00,53.162932453626254
2024-07-11 20:00:00,53.102438928264284
2024-07-11 21:00:00,53.24257161497956
2024-07-11 22:00:00,53.26258186804577
2024-07-11 23:00:00,53.26625754864904
2024-07-12 00:00:00,53.267765697115294
2024-07-12 01:00:00,53.26509866471416
2024-07-12 02:00:00,53.2763817222659
2024-07-12 03:00:00,53.30826580323281
2024-07-12 04:00:00,53.41710891043846
2024-07-12 05:00:00,53.54116235895093
2024-07-12 06:00:00,53.545683478352686
2024-07-12 07:00:00,53.49123352074581
2024-07-12 08:00:00,53.514185959725374
2024-07-12 09:00:00,53.522113228073
2024-07-12 10:00:00,53.55208548259506
2024-07-12 11:00:00,53.53037423240149
2024-07-12 12:00:00,53.5497570911317
2024-07-12 13:00:00,53.54664381126183
2024-07-12 14:00:00,53.55555905991896
2024-07-12 15:00:00,53.45777757587291
2024-07-12 16:00:00,53.41903970160734
2024-07-12 17:00:00,53.50219301665137
2024-07-12 18:00:00,53.49575031092288
2024-07-12 19:00:00,53.48690340773723
2024-07-12 20:00:00,53.500637897555336
2024-07-12 21:00:00,53.73353944681593
2024-07-12 22:00:00,53.73308781701551
2024-07-12 23:00:00,53.7343155004312
2024-07-13 00:00:00,53.75043047407732
2024-07-13 01:00:00,53.75631489181097
2024-07-13 02:00:00,53.74871392782779
2024-07-13 03:00:00,53.58286589937832
2024-07-13 04:00:00,53.50958306302966
2024-07-13 05:00:00,53.51337663666571
2024-07-13 06:00:00,53.508692029663074
2024-07-13 07:00:00,53.55335167803008
2024-07-13 08:00:00,53.55429121037494
2024-07-13 09:00:00,53.518200526376
2024-07-13 10:00:00,53.54619298338205
2024-07-13 11:00:00,53.85559970681822
2024-07-13 12:00:00,53.88906769313373
2024-07-13 13:00:00,53.885191922120214
2024-07-13 14:00:00,53.868897473896205
2024-07-13 15:00:00,53.879690441549165
2024-07-13 16:00:00,53.80918303136895
2024-07-13 17:00:00,53.80124170601504
2024-07-13 18:00:00,53.81786224661893
2024-07-13 19:00:00,53.81594981897028
2024-07-13 20:00:00,53.81752087825497
2024-07-13 21:00:00,53.46200152219007
2024-07-13 22:00:00,53.447664658667826
2024-07-13 23:00:00,53.44348388029247
2024-07-14 00:00:00,53.83927004972482
2024-07-14 01:00:00,53.8767780952583
2024-07-14 02:00:00,53.99992110817432
2024-07-14 03:00:00,53.98816328498615
2024-07-14 04:00:00,54.05233030434879
2024-07-14 05:00:00,54.05977218974301
2024-07-14 06:00:00,54.20904132666351
2024-07-14 07:00:00,54.27155978117119
2024-07-14 08:00:00,54.36536614978777
2024-07-14 09:00:00,54.36811585422737
2024-07-14 10:00:00,54.377316223487206
2024-07-14 11:00:00,54.37717614573693
2024-07-14 12:00:00,54.419175300827746
2024-07-14 13:00:00,54.43008675840827
2024-07-14 14:00:00,54.58978131194087
2024-07-14 15:00:00,54.59390414898606
2024-07-14 16:00:00,54.65341216855229
2024-07-14 17:00:00,54.6518232470164
2024-07-14 18:00:00,54.64674068523442
2024-07-14 19:00:00,54.645450036273076
2024-07-14 20:00:00,54.645100010097785
2024-07-14 21:00:00,54.65329284376892
2024-07-14 22:00:00,54.67373593029328
2024-07-14 23:00:00,55.52463417359448
2024-07-15 00:00:00,55.63356285997355
2024-07-15 01:00:00,55.63289686404501
2024-07-15 02:00:00,55.74071200969714
2024-07-15 03:00:00,55.76151255811861
2024-07-15 04:00:00,56.423347881506594
2024-07-15 05:00:00,56.42913394827355
2024-07-15 06:00:00,56.428108251108775
2024-07-15 07:00:00,56.44003976406352
2024-07-15 08:00:00,56.44304582269522
2024-07-15 09:00:00,56.41083431218508
2024-07-15 10:00:00,56.26798964898129
